"Country Name","Country Code","Indicator Name","Indicator Code","2007","2010","2012","2014","2016","2018",
"Bahamas, The","BHS","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","","56.0691614891875","56.0759072919589","61.2100065887611","54.2453472090694","47.6476240096656",
"Bahamas, The","BHS","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","","81","66","65","68","98",
"Bahamas, The","BHS","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","","2.396078","2.769957","2.740867","2.721296","2.408433",
"Bahrain","BHR","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","47","26","34","42","44","60",
"Bahrain","BHR","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","3","3.628788","3.416667","3.29","3.324776","3.012881",
"Bahrain","BHR","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","59","30","53","51","33","58",
"Bahrain","BHR","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","2.75","3.356061","2.943056","3.04","3.383041","2.857267",
"Bahrain","BHR","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","27","54","72","58","41","55",
"Bahrain","BHR","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","3.33333","3.054545","2.833333","3.04","3.327485","3.024256",
"Bahrain","BHR","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","22","37","60","30","41","63",
"Bahrain","BHR","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","3.4","3.05303","2.666667","3.29","3.141082","2.669956",
"Bahrain","BHR","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","84","39","60","119","51","68",
"Bahrain","BHR","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","3","3.850859","3.416667","2.8","3.583449","3.285448",
"Bahrain","BHR","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","36","32","48","52","44","59",
"Bahrain","BHR","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","26","33","20","31","48",
"Bahrain","BHR","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","40","82","124","53","76",
"Bahrain","BHR","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","3.15226516289702","3.372838","3.053371","3.083116","3.314021","2.934817",
"Bahrain","BHR","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","3.216619","2.738158","2.454072","3.114276","2.746803",
"Bahrain","BHR","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","3.529058","3.368585","3.71216","3.513765","3.122831",
"Bahrain","BHR","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","67.4620266186298","76.1880267784039","65.6907818861845","66.7241301442064","71.7310809441014","60.4357596134744",
"Bahrain","BHR","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","27","30","43","49","48","68",
"Bahrain","BHR","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","3.4","3.356061","3.083333","3.04","3.095094","2.72488",
"Bangladesh","BGD","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","88","92","","122","92","79",
"Bangladesh","BGD","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","2.46154","2.643464","","2.454545","2.593879","2.785",
"Bangladesh","BGD","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","103","96","","93","80","102",
"Bangladesh","BGD","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","2.33333","2.441617","","2.636364","2.673939","2.483444",
"Bangladesh","BGD","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","96","61","","80","84","104",
"Bangladesh","BGD","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","2.46154","2.989571","","2.818182","2.73","2.562778",
"Bangladesh","BGD","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","125","90","","138","82","121",
"Bangladesh","BGD","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","2","2.333083","","2.090909","2.567212","2.3",
"Bangladesh","BGD","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","54","70","","75","109","107",
"Bangladesh","BGD","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","3.33333","3.460752","","3.18","2.901212","2.923681",
"Bangladesh","BGD","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","87","79","","108","87","100",
"Bangladesh","BGD","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","57","","81","72","68",
"Bangladesh","BGD","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","94","","133","110","134",
"Bangladesh","BGD","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","2.47138796454267","2.742782","","2.56334","2.663902","2.576581",
"Bangladesh","BGD","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","2.6041","","2.371312","2.496588","2.335623",
"Bangladesh","BGD","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","2.881464","","2.755368","2.831215","2.817538",
"Bangladesh","BGD","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","46.1201601649761","55.9579379986836","","50.0752246248618","51.5783949432837","49.2459340222724",
"Bangladesh","BGD","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","82","72","","138","87","100",
"Bangladesh","BGD","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","2.28571","2.485443","","2.114545","2.48","2.38868",
"Belarus","BLR","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","66","","98","113","134","109",
"Belarus","BLR","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","2.71429","","2.576125","2.506762","2.164584","2.536468",
"Belarus","BLR","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","120","","89","116","125","85",
"Belarus","BLR","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","2.125","","2.647553","2.462317","2.316265","2.641731",
"Belarus","BLR","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","127","","107","91","92","134",
"Belarus","BLR","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","2.125","","2.576125","2.744159","2.624041","2.309091",
"Belarus","BLR","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","50","","121","87","136","112",
"Belarus","BLR","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","2.66667","","2.235294","2.500757","2.062392","2.349962",
"Belarus","BLR","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","78","","114","93","96","78",
"Belarus","BLR","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","3","","2.873873","3.047282","3.040923","3.176941",
"Belarus","BLR","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","74","","91","99","120","103",
"Belarus","BLR","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","","68","70","98","78",
"Belarus","BLR","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","","127","127","139","125",
"Belarus","BLR","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","2.53166599101679","","2.611583","2.638168","2.399232","2.574633",
"Belarus","BLR","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","","2.379602","2.421533","2.214118","2.411342",
"Belarus","BLR","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","","2.843563","2.854803","2.584347","2.737924",
"Belarus","BLR","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","48.0095546023426","","51.5572428676955","52.4720346010853","43.3740332743639","49.185086479726",
"Belarus","BLR","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","54","","65","86","135","92",
"Belarus","BLR","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","2.625","","2.779756","2.554074","2.099684","2.440539",
"Belgium","BEL","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","15","2","8","4","4","9",
"Belgium","BEL","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","3.95918","4.220613","4.049376","4.112492","4.224394","4.051289",
"Belgium","BEL","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","10","5","8","4","6","2",
"Belgium","BEL","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","3.94949","4.131997","3.983719","4.111112","4.070602","4.130972",
"Belgium","BEL","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","17","26","6","2","3","1",
"Belgium","BEL","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","3.65094","3.311276","3.732367","3.797858","4.050997","3.994913",
"Belgium","BEL","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","16","9","7","11","13","14",
"Belgium","BEL","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","3.61261","3.828598","3.846733","3.801493","3.829699","3.663064",
"Belgium","BEL","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","10","12","9","2","4","1",
"Belgium","BEL","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","4.25301","4.28817","4.197801","4.390126","4.426187","4.410293",
"Belgium","BEL","Logistics performance index: Overall rank (1=highest performance)","LP.LPI.OVRL.RK","12","9","7","3","6","3",
"Belgium","BEL","Logistics performance index: Overall rank (1=highest performance), lower bound","LP.LPI.OVRL.RK.LB","","5","3","1","5","2",
"Belgium","BEL","Logistics performance index: Overall rank (1=highest performance), upper bound","LP.LPI.OVRL.RK.UB","","14","13","6","9","12",
"Belgium","BEL","Logistics performance index: Overall score (1=low to 5=high)","LP.LPI.OVRL.XQ","3.89376360111722","3.942263","3.980262","4.04466","4.108538","4.039084",
"Belgium","BEL","Logistics performance index: Overall score (1=low to 5=high), lower bound","LP.LPI.OVRL.XQ.LB","","3.861651","3.84972","3.960121","4.03781","3.919175",
"Belgium","BEL","Logistics performance index: Overall score (1=low to 5=high), upper bound","LP.LPI.OVRL.XQ.UB","","4.022875","4.110803","4.129199","4.179265","4.158993",
"Belgium","BEL","Logistics performance index: Percent of highest performer)","LP.LPI.OVRL.RK.ZS","90.7040454178146","94.4713512819278","95.3435794143796","97.5232728685582","96.3598821686645","94.9285384970032",
"Belgium","BEL","Quality- of trade and transport-related infrastructure, rank (1=highest performer)","LP.LPI.INFR.RK","11","12","8","8","14","14",
"Belgium","BEL","Quality of trade- and transport-related infrastructure, score (1=low to 5=high)","LP.LPI.INFR.XQ","4","4.009625","4.116557","4.098801","4.053557","3.984249",
"Benin","BEN","Ability to track and trace consignments, rank (1=highest performer)","LP.LPI.TRAC.RK","54","60","65","123","129","87",
"Benin","BEN","Ability to track and trace consignments, score (1=low to 5=high)","LP.LPI.TRAC.XQ","2.88889","3.065848","2.872222","2.451515","2.230769","2.748422",
"Benin","BEN","Competence and quality of logistics services, rank (1=highest performer)","LP.LPI.LOGS.RK","75","70","58","123","104","98",
"Benin","BEN","Competence and quality of logistics services, score (1=low to 5=high)","LP.LPI.LOGS.XQ","2.55556","2.637277","2.902778","2.351515","2.471603","2.502329",
"Benin","BEN","Ease of arranging competitively priced international shipments, rank (1=highest performer)","LP.LPI.ITRN.RK","62","103","119","99","104","83",
"Benin","BEN","Ease of arranging competitively priced international shipments, score (1=low to 5=high)","LP.LPI.ITRN.XQ","2.77778","2.65346","2.436111","2.689394","2.549231","2.733894",
"Benin","BEN","Efficiency of the clearance process, rank (1=highest performer)","LP.LPI.CUST.RK","142","80","70","73","130","82",
"Benin","BEN","Efficiency of the clearance process, score (1=low to 5=high)","LP.LPI.CUST.XQ","1.8","2.375","2.594445","2.643939","2.19715","2.5625",
"Benin","BEN","Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)","LP.LPI.TIME.RK","107","66","36","115","130","57",
"Benin","BEN","Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)","LP.LPI.TIME.XQ","2.77778","3.49442","3.736111","2.851515","2.690662","3.415745",
